side,c_min,filt,k,tgt,ex,n,winrate,avg,total,max_loss,pf,avg_h1,avg_h2
long,300,無,100,100,12:30,70,0.743,-3.0,-210.0,-1158.0,0.96,-35.6,17.4
long,300,無,100,100,13:00,70,0.771,-6.53,-457.0,-1256.0,0.92,-38.3,13.4
long,300,無,100,100,13:10,70,0.757,-6.19,-433.0,-1186.0,0.92,-31.4,9.7
long,300,無,100,100,13:20,70,0.757,-9.5,-665.0,-1281.0,0.89,-32.8,5.1
long,300,無,100,100,13:30,70,0.771,-12.61,-883.0,-1180.0,0.85,-40.6,4.9
long,300,無,100,100,13:44,70,0.786,-21.74,-1522.0,-1369.0,0.78,-40.2,-10.1
long,300,無,100,150,12:00,70,0.643,-6.07,-425.0,-1084.0,0.93,-33.8,11.3
long,300,無,100,150,12:30,70,0.657,-8.09,-566.0,-1158.0,0.92,-23.1,1.4
long,300,無,100,150,13:00,70,0.671,-16.6,-1162.0,-1256.0,0.85,-27.0,-10.1
long,300,無,100,150,13:10,70,0.643,-22.93,-1605.0,-1186.0,0.8,-28.7,-19.3
long,300,無,100,150,13:20,70,0.657,-23.4,-1638.0,-1281.0,0.8,-31.5,-18.3
long,300,無,100,150,13:30,70,0.686,-27.26,-1908.0,-1180.0,0.77,-38.6,-20.1
long,300,無,100,150,13:44,70,0.7,-30.79,-2155.0,-1369.0,0.76,-36.3,-27.3
long,300,無,100,200,12:00,70,0.529,-13.13,-919.0,-1084.0,0.87,-32.5,-1.0
long,300,無,100,200,12:30,70,0.6,-13.66,-956.0,-1158.0,0.88,-16.3,-12.0
long,300,無,100,200,13:00,70,0.629,-22.83,-1598.0,-1256.0,0.81,-16.0,-27.1
long,300,無,100,200,13:10,70,0.571,-30.76,-2153.0,-1186.0,0.76,-22.0,-36.3
long,300,無,100,200,13:20,70,0.571,-33.27,-2329.0,-1281.0,0.75,-27.6,-36.9
long,300,無,100,200,13:30,70,0.614,-35.1,-2457.0,-1180.0,0.75,-35.6,-34.8
long,300,無,100,200,13:44,70,0.614,-46.24,-3237.0,-1369.0,0.7,-35.8,-52.8
long,300,無,100,250,12:00,70,0.514,-6.76,-473.0,-1084.0,0.93,-46.8,18.4
long,300,無,100,250,12:30,70,0.571,-6.21,-435.0,-1158.0,0.94,-22.6,4.1
long,300,無,100,250,13:00,70,0.614,-14.57,-1020.0,-1256.0,0.88,-16.7,-13.2
long,300,無,100,250,13:10,70,0.557,-22.41,-1569.0,-1186.0,0.83,-23.5,-21.7
long,300,無,100,250,13:20,70,0.543,-26.4,-1848.0,-1281.0,0.81,-33.7,-21.8
long,300,無,100,250,13:30,70,0.571,-32.54,-2278.0,-1180.0,0.78,-41.2,-27.1
long,300,無,100,250,13:44,70,0.571,-45.73,-3201.0,-1369.0,0.71,-42.4,-47.8
long,300,無,110,50,12:00,70,0.843,-5.64,-395.0,-844.0,0.88,-46.2,19.8
long,300,無,110,50,12:30,70,0.871,-3.01,-211.0,-766.0,0.93,-33.4,16.0
long,300,無,110,50,13:00,70,0.871,-2.49,-174.0,-894.0,0.94,-26.0,12.3
long,300,無,110,50,13:10,70,0.871,-4.64,-325.0,-975.0,0.9,-26.0,8.8
long,300,無,110,50,13:20,70,0.871,-4.81,-337.0,-943.0,0.9,-26.1,8.5
long,300,無,110,50,13:30,70,0.886,-9.0,-630.0,-1190.0,0.82,-26.5,2.0
long,300,無,110,50,13:44,70,0.886,-15.96,-1117.0,-1379.0,0.73,-31.1,-6.5
long,300,無,110,75,12:00,70,0.771,-12.81,-897.0,-1094.0,0.81,-48.5,9.6
long,300,無,110,75,12:30,70,0.8,-13.33,-933.0,-1168.0,0.81,-38.3,2.3
long,300,無,110,75,13:00,70,0.786,-21.2,-1484.0,-1266.0,0.73,-39.7,-9.6
long,300,無,110,75,13:10,70,0.786,-21.54,-1508.0,-1196.0,0.73,-34.6,-13.3
long,300,無,110,75,13:20,70,0.786,-25.0,-1750.0,-1291.0,0.7,-36.3,-17.9
long,300,無,110,75,13:30,70,0.8,-26.29,-1840.0,-1190.0,0.69,-39.3,-18.1
long,300,無,110,75,13:44,70,0.8,-37.06,-2594.0,-1379.0,0.61,-43.3,-33.2
long,300,無,110,100,12:00,70,0.714,-12.39,-867.0,-1094.0,0.84,-45.7,8.6
long,300,無,110,100,12:30,70,0.729,-18.53,-1297.0,-1168.0,0.79,-38.9,-5.7
long,300,無,110,100,13:00,70,0.743,-25.7,-1799.0,-1266.0,0.73,-41.6,-15.7
long,300,無,110,100,13:10,70,0.729,-24.69,-1728.0,-1196.0,0.74,-34.8,-18.3
long,300,無,110,100,13:20,70,0.729,-29.84,-2089.0,-1291.0,0.7,-36.1,-25.9
long,300,無,110,100,13:30,70,0.743,-32.89,-2302.0,-1190.0,0.68,-43.9,-26.0
long,300,無,110,100,13:44,70,0.757,-41.27,-2889.0,-1379.0,0.64,-43.6,-39.8
long,300,無,110,150,12:00,70,0.629,-11.77,-824.0,-1094.0,0.88,-35.5,3.1
long,300,無,110,150,12:30,70,0.643,-15.37,-1076.0,-1168.0,0.85,-27.6,-7.7
long,300,無,110,150,13:00,70,0.657,-22.87,-1601.0,-1266.0,0.8,-31.4,-17.5
long,300,無,110,150,13:10,70,0.643,-26.93,-1885.0,-1196.0,0.77,-33.1,-23.0
long,300,無,110,150,13:20,70,0.643,-28.59,-2001.0,-1291.0,0.76,-35.9,-24.0
long,300,無,110,150,13:30,70,0.671,-32.73,-2291.0,-1190.0,0.73,-43.0,-26.3
long,300,無,110,150,13:44,70,0.671,-36.1,-2527.0,-1379.0,0.72,-40.8,-33.2
long,300,無,110,200,12:00,70,0.529,-15.51,-1086.0,-1094.0,0.85,-33.1,-4.5
long,300,無,110,200,12:30,70,0.6,-16.36,-1145.0,-1168.0,0.85,-18.1,-15.2
long,300,無,110,200,13:00,70,0.629,-24.77,-1734.0,-1266.0,0.8,-16.2,-30.2
long,300,無,110,200,13:10,70,0.586,-31.29,-2190.0,-1196.0,0.76,-18.5,-39.3
long,300,無,110,200,13:20,70,0.586,-31.94,-2236.0,-1291.0,0.77,-20.1,-39.3
long,300,無,110,200,13:30,70,0.629,-33.71,-2360.0,-1190.0,0.76,-28.0,-37.3
long,300,無,110,200,13:44,70,0.614,-44.6,-3122.0,-1379.0,0.71,-27.6,-55.3
long,300,無,110,250,12:00,70,0.514,-11.61,-813.0,-1094.0,0.89,-52.7,14.2
long,300,無,110,250,12:30,70,0.571,-10.64,-745.0,-1168.0,0.91,-28.1,0.3
long,300,無,110,250,13:00,70,0.614,-18.86,-1320.0,-1266.0,0.85,-22.3,-16.7
long,300,無,110,250,13:10,70,0.557,-26.7,-1869.0,-1196.0,0.8,-29.1,-25.2
long,300,無,110,250,13:20,70,0.543,-30.64,-2145.0,-1291.0,0.78,-39.3,-25.2
long,300,無,110,250,13:30,70,0.571,-36.79,-2575.0,-1190.0,0.75,-46.8,-30.5
long,300,無,110,250,13:44,70,0.557,-49.83,-3488.0,-1379.0,0.69,-47.6,-51.2
long,300,無,120,50,12:00,70,0.843,-21.66,-1516.0,-1104.0,0.65,-48.0,-5.1
long,300,無,120,50,12:30,70,0.857,-21.34,-1494.0,-1178.0,0.66,-34.9,-12.9
long,300,無,120,50,13:00,70,0.857,-22.21,-1555.0,-1276.0,0.65,-27.4,-18.9
long,300,無,120,50,13:10,70,0.857,-23.37,-1636.0,-1206.0,0.64,-27.5,-20.8
long,300,無,120,50,13:20,70,0.857,-24.9,-1743.0,-1301.0,0.62,-27.6,-23.2
long,300,無,120,50,13:30,70,0.871,-26.01,-1821.0,-1200.0,0.62,-28.0,-24.8
long,300,無,120,50,13:44,70,0.871,-33.54,-2348.0,-1389.0,0.55,-32.2,-34.4
long,300,無,120,75,12:00,70,0.786,-12.59,-881.0,-1104.0,0.82,-51.1,11.6
long,300,無,120,75,12:30,70,0.8,-14.86,-1040.0,-1178.0,0.8,-40.9,1.5
long,300,無,120,75,13:00,70,0.786,-22.73,-1591.0,-1276.0,0.72,-42.3,-10.5
long,300,無,120,75,13:10,70,0.786,-23.07,-1615.0,-1206.0,0.71,-37.2,-14.2
long,300,無,120,75,13:20,70,0.786,-26.53,-1857.0,-1301.0,0.68,-38.9,-18.7
long,300,無,120,75,13:30,70,0.8,-27.81,-1947.0,-1200.0,0.68,-41.9,-19.0
long,300,無,120,75,13:44,70,0.8,-39.01,-2731.0,-1389.0,0.6,-47.0,-34.0
long,300,無,120,100,12:00,70,0.7,-15.37,-1076.0,-1104.0,0.81,-51.0,7.0
long,300,無,120,100,12:30,70,0.729,-21.94,-1536.0,-1178.0,0.75,-45.3,-7.3
long,300,無,120,100,13:00,70,0.743,-28.07,-1965.0,-1276.0,0.71,-45.7,-17.0
long,300,無,120,100,13:10,70,0.714,-28.4,-1988.0,-1206.0,0.71,-42.3,-19.7
long,300,無,120,100,13:20,70,0.729,-33.13,-2319.0,-1301.0,0.68,-42.6,-27.2
long,300,無,120,100,13:30,70,0.743,-35.77,-2504.0,-1200.0,0.66,-49.3,-27.3
long,300,無,120,100,13:44,70,0.757,-43.99,-3079.0,-1389.0,0.62,-48.5,-41.2
long,300,無,120,150,12:00,70,0.614,-13.6,-952.0,-1104.0,0.86,-40.1,3.0
long,300,無,120,150,12:30,70,0.643,-16.81,-1177.0,-1178.0,0.84,-31.8,-7.4
long,300,無,120,150,13:00,70,0.657,-24.94,-1746.0,-1276.0,0.78,-35.6,-18.2
long,300,無,120,150,13:10,70,0.643,-28.84,-2019.0,-1206.0,0.76,-37.3,-23.5
long,300,無,120,150,13:20,70,0.643,-29.73,-2081.0,-1301.0,0.75,-40.1,-23.2
long,300,無,120,150,13:30,70,0.671,-34.27,-2399.0,-1200.0,0.73,-47.2,-26.1
long,300,無,120,150,13:44,70,0.671,-38.67,-2707.0,-1389.0,0.71,-45.0,-34.7
long,300,無,120,200,12:00,70,0.514,-17.46,-1222.0,-1104.0,0.83,-38.4,-4.3
long,300,無,120,200,12:30,70,0.6,-17.77,-1244.0,-1178.0,0.85,-22.7,-14.7
long,300,無,120,200,13:00,70,0.629,-26.67,-1867.0,-1276.0,0.79,-20.7,-30.4
long,300,無,120,200,13:10,70,0.586,-33.03,-2312.0,-1206.0,0.75,-23.1,-39.3
long,300,無,120,200,13:20,70,0.586,-32.84,-2299.0,-1301.0,0.76,-24.7,-38.0
long,300,無,120,200,13:30,70,0.629,-35.9,-2513.0,-1200.0,0.75,-32.6,-38.0
long,300,無,120,200,13:44,70,0.614,-47.64,-3335.0,-1389.0,0.69,-32.1,-57.4
long,300,無,120,250,12:00,70,0.5,-16.56,-1159.0,-1104.0,0.84,-58.4,9.7
long,300,無,120,250,12:30,70,0.571,-14.69,-1028.0,-1178.0,0.87,-33.4,-2.9
long,300,無,120,250,13:00,70,0.614,-22.76,-1593.0,-1276.0,0.82,-27.6,-19.7
long,300,無,120,250,13:10,70,0.557,-30.6,-2142.0,-1206.0,0.78,-34.4,-28.2
long,300,無,120,250,13:20,70,0.543,-34.54,-2418.0,-1301.0,0.76,-44.6,-28.3
long,300,無,120,250,13:30,70,0.571,-40.69,-2848.0,-1200.0,0.73,-52.1,-33.5
long,300,無,120,250,13:44,70,0.557,-53.76,-3763.0,-1389.0,0.68,-53.0,-54.2
long,300,無,130,50,12:00,74,0.838,-21.26,-1573.0,-1114.0,0.65,-46.1,-4.3
long,300,無,130,50,12:30,74,0.851,-21.2,-1569.0,-1188.0,0.66,-34.8,-11.9
long,300,無,130,50,13:00,74,0.838,-23.27,-1722.0,-1286.0,0.63,-31.2,-17.9
long,300,無,130,50,13:10,74,0.838,-23.95,-1772.0,-1216.0,0.63,-30.2,-19.7
long,300,無,130,50,13:20,74,0.838,-25.46,-1884.0,-1311.0,0.61,-30.4,-22.1
long,300,無,130,50,13:30,74,0.851,-26.81,-1984.0,-1210.0,0.6,-31.5,-23.6
long,300,無,130,50,13:44,74,0.851,-33.22,-2458.0,-1399.0,0.55,-33.6,-33.0
long,300,無,130,75,12:00,74,0.797,-6.12,-453.0,-1114.0,0.9,-38.6,16.0
long,300,無,130,75,12:30,74,0.811,-9.93,-735.0,-1188.0,0.86,-36.7,8.3
long,300,無,130,75,13:00,74,0.811,-11.64,-861.0,-1286.0,0.84,-35.8,4.9
long,300,無,130,75,13:10,74,0.811,-10.8,-799.0,-1216.0,0.85,-31.1,3.1
long,300,無,130,75,13:20,74,0.811,-12.73,-942.0,-1311.0,0.82,-32.4,0.7
long,300,無,130,75,13:30,74,0.824,-16.38,-1212.0,-1210.0,0.78,-39.1,-0.9
long,300,無,130,75,13:44,74,0.824,-23.41,-1732.0,-1399.0,0.72,-42.7,-10.2
long,300,無,130,100,12:00,74,0.73,-3.05,-226.0,-1114.0,0.96,-39.4,21.8
long,300,無,130,100,12:30,74,0.743,-5.19,-384.0,-1188.0,0.93,-33.9,14.4
long,300,無,130,100,13:00,74,0.77,-10.34,-765.0,-1286.0,0.88,-34.3,6.0
long,300,無,130,100,13:10,74,0.743,-9.31,-689.0,-1216.0,0.89,-31.3,5.7
long,300,無,130,100,13:20,74,0.743,-13.07,-967.0,-1311.0,0.85,-31.5,-0.5
long,300,無,130,100,13:30,74,0.77,-15.68,-1160.0,-1210.0,0.82,-37.5,-0.8
long,300,無,130,100,13:44,74,0.784,-23.99,-1775.0,-1399.0,0.75,-36.8,-15.2
long,300,無,130,150,12:00,74,0.622,-10.57,-782.0,-1114.0,0.89,-26.7,0.5
long,300,無,130,150,12:30,74,0.622,-17.01,-1259.0,-1188.0,0.84,-22.9,-13.0
long,300,無,130,150,13:00,74,0.662,-27.41,-2028.0,-1286.0,0.77,-23.6,-30.0
long,300,無,130,150,13:10,74,0.649,-31.96,-2365.0,-1216.0,0.74,-27.2,-35.2
long,300,無,130,150,13:20,74,0.635,-32.16,-2380.0,-1311.0,0.73,-28.4,-34.8
long,300,無,130,150,13:30,74,0.676,-37.07,-2743.0,-1210.0,0.71,-33.4,-39.6
long,300,無,130,150,13:44,74,0.676,-43.07,-3187.0,-1399.0,0.68,-32.7,-50.1
long,300,無,130,200,12:00,74,0.541,-13.58,-1005.0,-1114.0,0.86,-28.0,-3.8
long,300,無,130,200,12:30,74,0.595,-13.47,-997.0,-1188.0,0.88,-15.5,-12.1
long,300,無,130,200,13:00,74,0.649,-21.2,-1569.0,-1286.0,0.83,-12.3,-27.2
long,300,無,130,200,13:10,74,0.595,-29.41,-2176.0,-1216.0,0.77,-19.8,-35.9
long,300,無,130,200,13:20,74,0.581,-30.12,-2229.0,-1311.0,0.78,-23.5,-34.6
long,300,無,130,200,13:30,74,0.635,-32.36,-2395.0,-1210.0,0.77,-29.3,-34.4
long,300,無,130,200,13:44,74,0.622,-44.28,-3277.0,-1399.0,0.71,-30.9,-53.4
long,300,無,130,250,12:00,74,0.527,-10.31,-763.0,-1114.0,0.9,-38.9,9.2
long,300,無,130,250,12:30,74,0.568,-8.03,-594.0,-1188.0,0.93,-18.8,-0.7
long,300,無,130,250,13:00,74,0.635,-15.07,-1115.0,-1286.0,0.88,-10.7,-18.0
long,300,無,130,250,13:10,74,0.581,-24.96,-1847.0,-1216.0,0.81,-18.9,-29.1
long,300,無,130,250,13:20,74,0.554,-28.05,-2076.0,-1311.0,0.8,-26.7,-29.0
long,300,無,130,250,13:30,74,0.595,-32.55,-2409.0,-1210.0,0.78,-32.1,-32.9
long,300,無,130,250,13:44,74,0.581,-46.58,-3447.0,-1399.0,0.71,-34.3,-55.0
long,300,無,140,50,12:00,76,0.842,-20.49,-1557.0,-1124.0,0.66,-45.0,-3.6
long,300,無,140,50,12:30,76,0.855,-20.43,-1553.0,-1198.0,0.67,-34.1,-11.0
long,300,無,140,50,13:00,76,0.842,-22.45,-1706.0,-1296.0,0.64,-30.6,-16.8
long,300,無,140,50,13:10,76,0.842,-23.11,-1756.0,-1226.0,0.64,-29.6,-18.6
long,300,無,140,50,13:20,76,0.842,-24.58,-1868.0,-1321.0,0.62,-29.8,-21.0
long,300,無,140,50,13:30,76,0.855,-25.89,-1968.0,-1220.0,0.61,-30.9,-22.4
long,300,無,140,50,13:44,76,0.855,-32.0,-2432.0,-1409.0,0.56,-32.5,-31.6
long,300,無,140,75,12:00,76,0.789,-8.08,-614.0,-1124.0,0.88,-43.9,16.6
long,300,無,140,75,12:30,76,0.803,-10.55,-802.0,-1198.0,0.85,-39.0,9.1
long,300,無,140,75,13:00,76,0.803,-13.86,-1053.0,-1296.0,0.81,-42.6,5.9
long,300,無,140,75,13:10,76,0.803,-12.0,-912.0,-1226.0,0.83,-35.5,4.2
long,300,無,140,75,13:20,76,0.803,-13.89,-1056.0,-1321.0,0.81,-36.7,1.8
long,300,無,140,75,13:30,76,0.816,-17.7,-1345.0,-1220.0,0.77,-43.9,0.3
long,300,無,140,75,13:44,76,0.816,-24.04,-1827.0,-1409.0,0.71,-46.1,-8.8
long,300,無,140,100,12:00,76,0.711,-10.83,-823.0,-1124.0,0.86,-44.0,12.0
long,300,無,140,100,12:30,76,0.724,-11.46,-871.0,-1198.0,0.86,-38.9,7.5
long,300,無,140,100,13:00,76,0.75,-17.55,-1334.0,-1296.0,0.8,-41.3,-1.2
long,300,無,140,100,13:10,76,0.724,-18.87,-1434.0,-1226.0,0.79,-42.5,-2.6
long,300,無,140,100,13:20,76,0.724,-23.26,-1768.0,-1321.0,0.75,-44.5,-8.6
long,300,無,140,100,13:30,76,0.75,-26.03,-1978.0,-1220.0,0.73,-50.3,-9.3
long,300,無,140,100,13:44,76,0.763,-31.95,-2428.0,-1409.0,0.69,-47.1,-21.5
long,300,無,140,150,12:00,76,0.618,-14.66,-1114.0,-1124.0,0.85,-25.3,-7.3
long,300,無,140,150,12:30,76,0.618,-22.95,-1744.0,-1198.0,0.79,-21.3,-24.1
long,300,無,140,150,13:00,76,0.671,-27.26,-2072.0,-1296.0,0.77,-21.9,-30.9
long,300,無,140,150,13:10,76,0.645,-30.89,-2348.0,-1226.0,0.74,-25.5,-34.6
long,300,無,140,150,13:20,76,0.645,-29.92,-2274.0,-1321.0,0.75,-26.5,-32.2
long,300,無,140,150,13:30,76,0.684,-34.7,-2637.0,-1220.0,0.73,-31.4,-37.0
long,300,無,140,150,13:44,76,0.684,-40.54,-3081.0,-1409.0,0.7,-30.8,-47.3
long,300,無,140,200,12:00,76,0.553,-13.96,-1061.0,-1124.0,0.86,-25.9,-5.8
long,300,無,140,200,12:30,76,0.605,-13.83,-1051.0,-1198.0,0.87,-14.4,-13.4
long,300,無,140,200,13:00,76,0.658,-22.09,-1679.0,-1296.0,0.82,-10.9,-29.8
long,300,無,140,200,13:10,76,0.592,-29.54,-2245.0,-1226.0,0.77,-17.5,-37.8
long,300,無,140,200,13:20,76,0.592,-30.43,-2313.0,-1321.0,0.77,-21.6,-36.5
long,300,無,140,200,13:30,76,0.645,-32.11,-2440.0,-1220.0,0.77,-26.5,-36.0
long,300,無,140,200,13:44,76,0.632,-41.68,-3168.0,-1409.0,0.72,-28.0,-51.1
long,300,無,140,250,12:00,76,0.539,-7.92,-602.0,-1124.0,0.92,-35.3,11.0
long,300,無,140,250,12:30,76,0.579,-7.97,-606.0,-1198.0,0.93,-22.0,1.7
long,300,無,140,250,13:00,76,0.645,-13.2,-1003.0,-1296.0,0.89,-10.9,-14.8
long,300,無,140,250,13:10,76,0.579,-23.28,-1769.0,-1226.0,0.82,-19.9,-25.6
long,300,無,140,250,13:20,76,0.566,-26.25,-1995.0,-1321.0,0.81,-27.4,-25.5
long,300,無,140,250,13:30,76,0.605,-29.24,-2222.0,-1220.0,0.8,-29.1,-29.3
long,300,無,140,250,13:44,76,0.592,-42.38,-3221.0,-1409.0,0.73,-30.0,-50.9
long,300,無,150,50,12:00,78,0.833,-20.92,-1632.0,-1134.0,0.66,-41.2,-6.1
long,300,無,150,50,12:30,78,0.846,-20.94,-1633.0,-1208.0,0.66,-30.9,-13.6
long,300,無,150,50,13:00,78,0.846,-21.55,-1681.0,-1306.0,0.65,-27.6,-17.1
long,300,無,150,50,13:10,78,0.846,-22.19,-1731.0,-1236.0,0.65,-26.8,-18.8
long,300,無,150,50,13:20,78,0.846,-23.63,-1843.0,-1331.0,0.63,-26.9,-21.2
long,300,無,150,50,13:30,78,0.859,-24.91,-1943.0,-1221.0,0.62,-27.9,-22.7
long,300,無,150,50,13:44,78,0.859,-31.31,-2442.0,-1410.0,0.56,-30.5,-31.9
long,300,無,150,75,12:00,78,0.782,-10.14,-791.0,-1134.0,0.85,-41.0,12.5
long,300,無,150,75,12:30,78,0.795,-11.79,-920.0,-1208.0,0.83,-37.5,7.1
long,300,無,150,75,13:00,78,0.795,-17.03,-1328.0,-1306.0,0.77,-38.9,-1.0
long,300,無,150,75,13:10,78,0.782,-14.55,-1135.0,-1236.0,0.8,-35.1,0.5
long,300,無,150,75,13:20,78,0.782,-16.99,-1325.0,-1331.0,0.77,-35.4,-3.5
long,300,無,150,75,13:30,78,0.808,-20.37,-1589.0,-1221.0,0.74,-41.2,-5.1
long,300,無,150,75,13:44,78,0.808,-26.24,-2047.0,-1410.0,0.69,-43.0,-14.0
long,300,無,150,100,12:00,78,0.718,-11.31,-882.0,-1134.0,0.85,-41.3,10.7
long,300,無,150,100,12:30,78,0.731,-11.09,-865.0,-1208.0,0.86,-34.8,6.3
long,300,無,150,100,13:00,78,0.756,-18.14,-1415.0,-1306.0,0.79,-38.0,-3.6
long,300,無,150,100,13:10,78,0.731,-19.37,-1511.0,-1236.0,0.78,-39.4,-4.7
long,300,無,150,100,13:20,78,0.731,-23.13,-1804.0,-1331.0,0.75,-41.7,-9.5
long,300,無,150,100,13:30,78,0.744,-26.0,-2028.0,-1221.0,0.73,-47.5,-10.2
long,300,無,150,100,13:44,78,0.756,-32.23,-2514.0,-1410.0,0.69,-45.6,-22.4
long,300,無,150,150,12:00,78,0.641,-11.81,-921.0,-1134.0,0.87,-23.9,-2.9
long,300,無,150,150,12:30,78,0.641,-16.15,-1260.0,-1208.0,0.84,-18.5,-14.4
long,300,無,150,150,13:00,78,0.679,-24.44,-1906.0,-1306.0,0.79,-17.7,-29.4
long,300,無,150,150,13:10,78,0.654,-28.83,-2249.0,-1236.0,0.76,-21.2,-34.5
long,300,無,150,150,13:20,78,0.654,-28.35,-2211.0,-1331.0,0.76,-21.2,-33.6
long,300,無,150,150,13:30,78,0.679,-33.4,-2605.0,-1221.0,0.73,-26.7,-38.3
long,300,無,150,150,13:44,78,0.692,-39.17,-3055.0,-1410.0,0.7,-26.3,-48.6
long,300,無,150,200,12:00,78,0.564,-12.96,-1011.0,-1134.0,0.87,-17.0,-10.0
long,300,無,150,200,12:30,78,0.615,-12.67,-988.0,-1208.0,0.88,-6.1,-17.5
long,300,無,150,200,13:00,78,0.654,-19.67,-1534.0,-1306.0,0.84,-2.8,-32.1
long,300,無,150,200,13:10,78,0.603,-26.92,-2100.0,-1236.0,0.79,-9.0,-40.0
long,300,無,150,200,13:20,78,0.603,-27.79,-2168.0,-1331.0,0.79,-12.8,-38.8
long,300,無,150,200,13:30,78,0.628,-32.72,-2552.0,-1221.0,0.76,-17.5,-43.9
long,300,無,150,200,13:44,78,0.628,-42.45,-3311.0,-1410.0,0.72,-18.6,-60.0
long,300,無,150,250,12:00,78,0.551,-5.51,-430.0,-1134.0,0.95,-23.4,7.6
long,300,無,150,250,12:30,78,0.59,-5.21,-406.0,-1208.0,0.95,-10.7,-1.2
long,300,無,150,250,13:00,78,0.641,-10.64,-830.0,-1306.0,0.91,0.1,-18.5
long,300,無,150,250,13:10,78,0.59,-20.83,-1625.0,-1236.0,0.84,-8.4,-30.0
long,300,無,150,250,13:20,78,0.577,-24.05,-1876.0,-1331.0,0.82,-15.4,-30.4
long,300,無,150,250,13:30,78,0.603,-27.54,-2148.0,-1221.0,0.81,-17.0,-35.2
long,300,無,150,250,13:44,78,0.59,-41.49,-3236.0,-1410.0,0.73,-17.7,-58.9
long,400,無,10,50,12:00,43,0.884,23.49,1010.0,-415.0,2.24,4.2,33.8
long,400,無,10,50,12:30,43,0.884,25.16,1082.0,-258.0,2.46,14.2,31.0
long,400,無,10,50,13:00,43,0.907,30.0,1290.0,-247.0,3.22,20.2,35.2
long,400,無,10,50,13:10,43,0.93,35.58,1530.0,-197.0,4.92,28.7,39.2
long,400,無,10,50,13:20,43,0.93,34.23,1472.0,-240.0,4.29,27.7,37.7
long,400,無,10,50,13:30,43,0.93,33.35,1434.0,-293.0,3.95,28.7,35.8
long,400,無,10,50,13:44,43,0.93,30.21,1299.0,-389.0,3.09,26.1,32.4
long,400,無,10,75,12:00,43,0.791,11.65,501.0,-789.0,1.26,-53.9,46.8
long,400,無,10,75,12:30,43,0.814,16.74,720.0,-711.0,1.39,-40.3,47.3
long,400,無,10,75,13:00,43,0.837,26.77,1151.0,-476.0,1.78,-19.3,51.4
long,400,無,10,75,13:10,43,0.86,32.3,1389.0,-460.0,2.06,-7.7,53.8
long,400,無,10,75,13:20,43,0.86,29.35,1262.0,-539.0,1.88,-16.7,54.0
long,400,無,10,75,13:30,43,0.86,24.0,1032.0,-553.0,1.62,-18.5,46.8
long,400,無,10,75,13:44,43,0.86,19.19,825.0,-585.0,1.44,-29.1,45.1
long,400,無,10,100,12:00,43,0.767,21.14,909.0,-789.0,1.41,-66.7,68.2
long,400,無,10,100,12:30,43,0.791,27.21,1170.0,-711.0,1.56,-50.3,68.7
long,400,無,10,100,13:00,43,0.791,36.56,1572.0,-476.0,1.89,-32.9,73.8
long,400,無,10,100,13:10,43,0.814,38.58,1659.0,-460.0,1.94,-33.1,77.0
long,400,無,10,100,13:20,43,0.814,35.51,1527.0,-539.0,1.8,-42.3,77.2
long,400,無,10,100,13:30,43,0.814,29.65,1275.0,-553.0,1.59,-45.7,70.0
long,400,無,10,100,13:44,43,0.814,24.33,1046.0,-585.0,1.44,-57.7,68.3
long,400,無,10,150,12:00,43,0.651,-0.44,-19.0,-994.0,1.0,-43.3,22.5
long,400,無,10,150,12:30,43,0.651,-5.16,-222.0,-1068.0,0.95,-28.7,7.4
long,400,無,10,150,13:00,43,0.651,-9.67,-416.0,-1166.0,0.91,-15.7,-6.4
long,400,無,10,150,13:10,43,0.698,-7.53,-324.0,-1096.0,0.93,-10.7,-5.9
long,400,無,10,150,13:20,43,0.698,-8.67,-373.0,-1191.0,0.92,-20.0,-2.6
long,400,無,10,150,13:30,43,0.698,-19.05,-819.0,-1090.0,0.84,-24.6,-16.1
long,400,無,10,150,13:44,43,0.698,-27.91,-1200.0,-1279.0,0.78,-34.1,-24.6
long,400,無,10,200,12:00,43,0.535,-23.21,-998.0,-994.0,0.79,-39.1,-14.7
long,400,無,10,200,12:30,43,0.535,-38.6,-1660.0,-1068.0,0.7,-37.1,-39.4
long,400,無,10,200,13:00,43,0.535,-49.26,-2118.0,-1166.0,0.67,-18.3,-65.8
long,400,無,10,200,13:10,43,0.581,-52.93,-2276.0,-1096.0,0.66,-15.8,-72.8
long,400,無,10,200,13:20,43,0.581,-53.02,-2280.0,-1191.0,0.66,-22.3,-69.5
long,400,無,10,200,13:30,43,0.605,-60.95,-2621.0,-1090.0,0.63,-31.9,-76.5
long,400,無,10,200,13:44,43,0.605,-75.49,-3246.0,-1279.0,0.59,-33.8,-97.8
long,400,無,10,250,12:00,43,0.512,-15.74,-677.0,-994.0,0.86,-37.7,-4.0
long,400,無,10,250,12:30,43,0.512,-32.05,-1378.0,-1068.0,0.75,-47.0,-24.0
long,400,無,10,250,13:00,43,0.512,-45.63,-1962.0,-1166.0,0.7,-31.2,-53.4
long,400,無,10,250,13:10,43,0.535,-51.0,-2193.0,-1096.0,0.68,-31.2,-61.6
long,400,無,10,250,13:20,43,0.535,-50.16,-2157.0,-1191.0,0.69,-35.7,-57.9
